k1,k5,k6,k11,tau_LPL,k14,k16
0.015252376991479197,0.08675125168936927,1.735008712101168,0.000827941593720576,68.08056085348684,0.041644439950518614,2.3268769534708742e-12
0.014074896770980595,0.21162002340767508,1.7380044066014402,0.004227773902641904,90.14167984274336,0.036431977737098505,0.014103307384482374
0.011851719176613833,0.1798636853874697,1.1702782453164675,0.003509527675929616,119.01584931385584,0.025419494163719913,0.010167329505829064
0.012679472775526173,0.40954124478107545,9.999999999999998,0.012923751396161913,221.48598241927607,0.022288384335178633,0.017325324826206513
0.014965179359351656,0.1572513041952656,3.991666922546534,0.0024172937785115426,75.3303011883684,0.047140081662061975,1.3691827641322889e-15
0.011864480244608035,0.024504350265528274,2.773644525253836,0.0002972016769197309,64.20731731170314,0.03194748522537155,6.312975615755809e-13
0.016997010666456206,0.16045211358117328,1.607344544459763,0.0033885292819454105,68.67662280115873,0.044976877831960776,3.6965447140213546e-16
0.009387601870559701,0.14506571110924307,2.263325977014919,0.002270179988084743,66.80411352433353,0.02727282209612678,0.006982510893268212
0.016930479803692187,1.1535292310281964,9.258494364430264,0.0034022072521442855,560.0128481134784,0.023666722330520352,0.040035057916170395
0.010422085802901953,0.16576344215098637,1.085664717904883,0.002195233745489247,62.63148294072204,0.044009499872269764,0.005458258936282943
0.011138740311188708,0.27136755193074413,1.3809157085927304,0.037598082499493986,719.9997915435313,0.018887982680479,0.08569869495581241
0.007996855943382295,0.0790700577502251,3.047266942413445,0.0009132128268064993,106.11520828961496,0.03209378013519807,0.008495091850613402
0.0095844732672079,0.15777787216706446,0.9911572859974094,0.003328651553218657,323.75261374071744,0.019114165253250295,0.009191059208173152
0.009977538430998632,0.0499759490646931,1.3521468125538287,0.0003671482961574488,60.00000089200298,0.04080267786837615,0.012176980416182337
0.007698884105760384,0.07129011471560585,1.5584139745441161,0.0010307161134830488,60.00000000489263,0.024609014228542843,0.0031440755561619725
0.009238376339350353,0.08772553590808418,1.2739879601785977,0.0005021550340323914,60.00000000102381,0.034875763073357706,5.380730506319713e-12
0.008803782425155521,0.4127659867525042,9.999999997869006,0.006176921992131923,91.75285264842691,0.02837112222698498,0.020301917756260838
0.013365524962476108,0.2180895857392947,1.1562318765633386,0.001918657300940167,250.44331170661272,0.01512509106658656,0.0020339741115864432
0.010308493926537899,0.11298164955366365,1.0768293843324808,0.0007877163143284071,126.58320673257465,0.024129931647498864,3.7738119377392523e-16
0.022046161238242355,0.39189507989966454,9.99999999999999,0.0024310503836758564,168.11007176568683,0.04048260408550447,0.01803225833136139
0.01682547279503689,0.20134115227306024,1.5395236870513047,0.005394731227766244,104.01104163723103,0.042345145392961574,0.005121280041325925
0.027773252960841887,0.2620461812889786,2.1263244854487198,0.002549759039483133,91.49857942150727,0.04608058487405527,0.006102670814179231
0.009803412904207881,0.10191564587520476,0.7811888064259631,0.013135307059189987,719.9999999979466,0.013805209702075319,0.036268569825680524
0.011926414102202635,0.1026491121456855,2.2100064786420317,0.0018036392904659233,120.11010050878721,0.029557943151680456,0.004083635072144365
0.026692951993108217,0.13721303952932112,4.23457789450724,0.0007362706737162751,94.14613908483584,0.05403322803519743,8.841296027554063e-17
0.012974573034560623,0.12284293865420814,3.227012331348004,0.0007661445178873713,66.81324998048096,0.055022237219824764,0.0033511091404223176
0.01727426280272642,0.1037554135564255,9.999999999999305,0.000997018588560298,246.98195637987678,0.0236857809992257,0.008166559177086306
0.01701554494364136,0.02102360676865043,7.929751678517872,0.00022098939048091162,230.1020759558763,0.020117276664704867,0.0021209863612825773
0.009114417176536454,0.08907216657365488,3.15088665117451,0.0015114143348936787,63.376190132655886,0.03437928430295192,0.0015849636342805077
0.016613814238439127,0.09391867258970786,1.9477928962642195,0.0009765857896126854,131.21963288465946,0.028461132926171633,0.005642390400477973
0.013063403572568699,0.11313715253322293,2.2309298184726165,0.0008761777958240765,60.52776491909445,0.047085370155437664,5.2612535644236765e-18
0.02235579493894055,0.15030430496720207,1.2053999266164568,0.0007823457458220257,719.999999799481,0.01615900144799359,3.062083372605895e-5
0.012719290677785593,0.08924236552090313,4.769772054250758,0.002050219202702275,60.00000000000001,0.04390184036266708,0.0018674383226471745
0.009021806756576576,0.09489838832593522,4.970642729146423,0.0018909569803582365,71.12980930891315,0.028948928076425254,0.00256150709741689
0.00969263729333307,0.06105979095672621,1.2696672156974995,0.0006662827022258178,60.000000000013195,0.036981518691376274,5.444662561420901e-16
0.018962911480767154,0.14706521862887337,2.1344556352557666,0.0011330391829607737,163.89270101835226,0.030891205185859794,0.0006049184150854048
0.010784265411261505,0.0395103309425808,9.999999999601368,0.00036695537280400856,136.52247863715291,0.024923594950702836,0.012174264664282142
0.020190537812581864,0.09944446216917728,3.5479361379462806,0.0011800048970439271,88.18324168484249,0.039223105661628836,0.007474622598148112
0.012403540146460923,0.07010859369290258,2.969537560112271,0.0005231164587484889,183.67490623204884,0.01939541388871093,0.0048347140520816154
0.017321863015714867,0.10039860989515385,1.6356541071040158,0.001062716186331777,60.00000000000002,0.03865540298189428,5.924800956480482e-17
0.008108117656248642,0.1242713071310001,9.999999957499721,0.0012229930201005277,61.82602259409314,0.027226032975417275,0.001623204643902212
0.02967481326296719,0.2375062524533884,9.999999999960789,0.005939618657473282,108.25096508926475,0.04986652458793035,1.2372110425908075e-14
0.02595792382947113,0.2416384893231332,2.339274184087103,0.0031306934045647935,104.55489180195688,0.04601401918029575,0.00272728313307506
0.008728196795983228,0.18166179124664308,9.999999998975463,0.001655821975512377,72.65459588523244,0.051798935287378625,0.007079586318898481
0.011497855086070126,0.1534101905767001,1.7269976282797086,0.0018290678869263678,204.5281577808528,0.01956230633883139,0.011690670128319937
0.023821104548928558,0.13223887499092046,3.287652361326941,0.0022409595200555857,145.72179400077513,0.031195068806109977,0.011681149000646728
0.012585584447663186,0.08349185155708971,1.7917700501321263,0.0010064943974010926,160.7715819251153,0.0228049445657147,0.0027721795990275867
0.014044031975127613,0.267302947675051,0.7903386449893982,0.004252026313894997,719.9469641247907,0.016083852296865608,0.018347241288493316
0.014934528535293505,0.1361881457130862,2.490681949818077,0.0017840050629690614,248.97161281039786,0.021718649981006765,0.00431728296170966
0.0066739742340175025,0.13277205711672624,9.999999367553274,0.0025714959619672394,205.51763238517879,0.015810799801175036,0.00535952743057505
0.02979429452417012,0.42076453529216595,9.99999999925998,0.0052910759545901735,147.2224126063337,0.023766989927672365,0.032915666611516174
0.01816056387739352,0.22928030474873545,1.5976588902553328,0.004075778845418265,60.00000052764265,0.06061943422309842,0.007817112097438234
0.02083246746919907,0.4640716557550304,9.999999998566658,0.0047886856330288784,132.7655486548587,0.04456160816760505,0.012857554419700823
0.017177079434410922,0.17494192773365436,2.0776308085462696,0.001218473263612944,60.000000000000526,0.05268067627685608,0.0016301401260597893
0.014512935234352738,0.17225987272344892,1.8988216900812047,0.0048443482045689564,385.1284103735745,0.01634792768242209,0.010408660058863286
0.015253533126462791,0.1992683663582053,3.090779340443512,0.004436039230085805,80.00953167412891,0.04107139685410649,6.441453701252429e-16
0.008951847192704743,0.050227822396413005,6.500764476596358,0.00033310000744975914,561.251813511386,0.014898225501500342,3.7505439544481857e-13
0.03172825924209832,0.2960025242900998,2.926172538697587,0.0039056641347896353,104.09647897029598,0.04944398231976179,0.00665841764092241
0.007533896755407145,0.0922439611989982,0.578754976643317,0.0005324086951781278,60.00000122766947,0.028972307494057978,0.0024144657035981808
0.01768453179532754,0.10608135715603999,2.446715023050009,0.0008213618341102522,66.68398989440314,0.050537525868569945,2.8289795155858434e-16
0.008798988947440248,0.12597988843733507,1.1621325391498878,0.01068944913932367,719.9999991590277,0.015563330176873707,0.02980860433352949
0.0092277035257935,0.15167401715132872,2.1703333224290584,0.0021274227295714756,60.00000006949986,0.03234951342759543,0.009814884468219827
0.007601880289138792,0.12510648988903614,1.9696619716383714,0.002048306834090248,91.57765366813557,0.028212015175859372,0.002986964979493506
0.011084217906790738,0.12930601607393932,2.56430822684555,0.001270998986018286,196.14286433211842,0.02024448866794706,0.005626929798557828
0.011422012412976102,0.1569033826181468,1.57808170411587,0.0025525315282917253,60.00000000006608,0.04937626727332703,0.008733960426355516
0.013753698679279704,0.09687200928915901,1.4920267285810191,0.0011083973825949996,87.65429657336405,0.036688513100970245,0.0015289971913373685
0.009049145251387,0.06772908031103705,0.789898969549244,0.0007647927742326484,94.10881847277342,0.0424574120691293,0.0030973144034016084
0.010876238995512306,0.0856341141696032,4.45525177095321,0.0008253490444823481,192.57678912482586,0.02160433238794967,0.0035613141821285318
0.012867153446677162,0.167705943513979,1.5086696645372022,0.0013132972061995823,90.52986032361203,0.041889629224523925,0.0007072434655294887
0.009853959226887957,0.047927212693110566,3.7727605572931804,0.0004967754419465636,122.73594354051366,0.031510926612366284,0.010007138717961918
0.03250631868430939,0.7312875044497156,0.7637392556830651,0.007888070661327276,94.9261162836379,0.03484372845179215,0.018551693891497818
0.01656370382787554,0.1839876544766301,1.0636906186991455,0.002816072056467499,369.8761761756303,0.014718152885599545,0.00023925998206860468
0.010580053340496312,0.09759489549727329,9.999999999710191,0.0012631406575766353,61.0641040393268,0.04433041232610843,0.0016262110461239898
0.01497050116755519,0.10045428630735309,3.3190366249415715,0.0006796646384636662,142.78388732050425,0.026509303464933003,0.007302195675959462
0.019352712132784153,0.08707848633894123,4.304470829516216,0.00036713514593773075,153.32667253212693,0.034439486219511505,0.0003322586470878695
0.01752423389298371,0.21576116471772167,1.3674679271766044,0.0013632954259689492,247.11757156150364,0.019505809978791824,0.015453524226530225
0.01303486805644194,0.0994523717631281,2.056665919498328,0.0009443711329897054,60.00000167665099,0.044314606456233994,0.00013552444425950317
0.005971309982145602,0.03375646726917,6.519440045355924,0.0026355924851043547,719.9999999999999,0.016832751939900407,0.10936178904211923
0.009090346160551495,0.03756477772155738,2.432843432889785,0.0004919773858182915,719.9999995519535,0.019223675630469797,0.03880134485987575
0.013028667794828556,0.09413876817387269,2.0926689096535096,0.0010168066800738014,85.05785058959296,0.04090192237472386,0.0027304501708303253
0.007143252642943489,0.04343770089486436,9.55049781769831,0.0009048409111726938,719.9999963646609,0.015518049991640697,0.023076743029705627
0.012855333489293994,0.06619113058532992,3.2862287365189267,0.0004125620042770343,200.3523271974932,0.0207808324366674,0.0015677213260100928
0.009472078516368857,0.10654128525121738,1.7956520983614763,0.0010596501128184094,186.4658904395787,0.018405841937501104,0.0018720320138590142
0.023655363808997902,0.1330147692444045,2.3941257420975632,0.0011137175190486473,258.26374815473105,0.01879886743364319,0.00374761707612459
0.018121129515810644,0.14728783321258948,9.999999999540995,0.0029842839094851178,82.2117245060141,0.03232644402067629,6.312313181363745e-13
0.015703909319858263,0.1378083364702164,1.8255798410612931,0.0018416211020072877,117.95909459402236,0.03662568836609715,0.0003790342156186862
0.02720383496197152,1.4040860551556409,9.834211670935222,0.06327829973743941,352.1611464215174,0.029933265196502964,0.20161101269595685
0.014953929264966692,0.3258632968147504,0.8964419382833844,0.007733291222023514,101.51799020846236,0.042932130732067045,0.01471639704150491
0.00908903323809939,0.058659289059176965,4.759231477062036,0.0008623406576866402,166.77096246097278,0.017668512191277973,0.0008133920146327501
0.009328832156368934,0.055290301854029014,7.565994233877126,0.0006116609636822588,190.37339122126897,0.021415232202120035,0.0007326028953349609
0.011374480253845546,0.021072791920594146,2.318783327037602,0.0002204542393252814,156.86780768362493,0.01803778303504501,0.005035586747200148
0.02153063553761707,0.0649318672310632,5.03862152001545,0.0007208188446605359,224.1001037070893,0.02820796252535666,0.009522525499600584
0.008264469470743586,0.1107332984407173,9.999999908117589,0.0019064349127271586,65.33472244085512,0.037328833649812126,0.007802356727156779
0.016795730444228867,0.17236967771214767,3.3377448983938796,0.00429567528607005,163.01352588257103,0.024191587385645086,0.006573478632365258
0.009943887960302026,0.1455663173972927,1.0404435137879382,0.0035386377637315336,66.74443758209064,0.03664633448797363,0.0002625872428615063
0.005750448303805994,0.06887151987232551,6.068077337027323,0.0004175370571113327,60.00000004184437,0.02466088162408952,0.00335167013202184
0.010890436309318408,0.07686419815478142,1.6998688072743948,0.0005043122958682684,60.00000000429741,0.03737143535279756,0.00593482379584213
0.009003416530627214,0.09865856047800715,5.344387337907347,0.0012188830006200717,182.4781710629457,0.02332608095191016,0.012598263922243582
0.00840575844179048,0.06727662087437741,6.187929022691087,0.0007308631269054773,71.37560636517057,0.025419433068104423,0.002542663691521361
0.012247749805982163,0.10049242904249193,3.725481474021032,0.0011657628474002865,60.06900044244281,0.045298876988022596,0.005504017398575074
0.015411940998193407,0.15895022387228672,9.99999999999999,0.0024251812580993945,191.70555966117405,0.023663078234432075,0.006745816054506208
0.013095345745282887,0.10965760712953346,2.4508436738779125,0.0015511105006043345,170.02951662120591,0.023229014156263116,0.004180371574600741
0.014884091234701077,0.1631077126073405,2.548694388458032,0.0018167379189846858,352.5308613069263,0.019853028763869608,0.009816107832657711
0.008702795091282108,0.17991401726152256,3.303401534750163,0.0023214086028031976,213.5265168777163,0.02056924563685958,0.01094618334611403
0.006058379190306753,0.14644459810983623,0.7127526306502836,0.0023781463391288876,198.17962647122164,0.018056219882566945,0.0051633673322604556
0.009940013286393741,0.26542893633821124,1.005182019831956,0.003719801446923935,134.61501167435515,0.03608845049930039,2.5921969869305756e-16
0.011029571656062056,0.13309673190013485,1.7638914387904447,0.0015688778985663912,177.55978045200092,0.020141378978418677,0.005326831654451943
0.007874176302428823,0.04154644856012048,1.8908051735243068,0.0002163392192459812,225.59669884361546,0.015597434587094325,1.0527579503425233e-10
0.01781133867474006,0.23092075427729372,0.7818686044525713,0.005678393256344374,719.9999999999977,0.011849604772711585,0.005938922211276809
0.010212718481313977,0.18379335651267234,0.6889628335146465,0.0017755733910929379,60.00000000000005,0.025110056091294467,0.0008160022932227072
0.014262846506190582,0.18528460755117926,1.43741672669765,0.0030870034638242733,181.18211141414227,0.021827115411292713,0.006740694989927922
0.009155736138961703,0.08259065356482667,1.678984832528308,0.0005599951941242487,178.17195175455055,0.019951267212923344,0.006024240005648083
0.01236840069487528,0.10010623512219494,2.400631499905756,0.0024703764396293263,372.5724441590531,0.021970626812849565,0.011977591501611025
0.010356938884704606,0.0687983530901761,2.024132757430721,0.004864796229036241,719.9999998731283,0.01336012731485375,0.02688230817389821
0.014215708913577691,0.09945849344588244,1.2407566535447812,0.0009712934046503722,318.5336646471226,0.015293791355980565,2.0419722139574866e-13
0.011852125908062425,0.04934385852226032,1.7314967555688485,0.0004035153280176587,291.3650486606189,0.013348211465051451,1.9824434518746615e-5
0.010628529136445169,0.20537077275728594,9.999999971465494,0.0022124337118046167,101.41278610232759,0.04256014656007298,0.0018205838282371368
0.007369538406626196,0.0878695569001387,4.515140186968555,0.0007848790867705541,84.62028144350744,0.030826471266980682,0.007854626262151474
0.008780428016832544,0.09103210821617956,1.5521890128365419,0.0010202202953922498,60.00000000000007,0.03493889610760571,0.003948156000464526
0.009129091826365112,0.17858405521293425,0.7305513899274608,0.0024224407064970307,60.00000000000001,0.025589864785358137,0.006699996183347033
0.007900006770347676,0.12632153277505195,9.999999990485774,0.0017194912705119445,176.71785293777407,0.017268466430824945,1.5335507917243123e-11
0.014350168125726858,0.1756297957223855,2.3708170126231525,0.0020524132806784513,119.17441251980705,0.028854823740098595,0.0016449042668795159
0.01603360708552941,0.27768235564484045,1.2384744276378377,0.01237290731287503,719.9999995653681,0.018451089604160375,0.05261151397050772
0.00895106825944363,0.08584189876728394,3.8172552692213255,0.000514202606712337,94.26238675776116,0.03471354855004694,0.006362710648797731
0.017925675576730603,0.14945124559004191,3.232408991682904,0.0032235939939966054,88.3601109122669,0.04263486133383858,0.004442386770115606
0.014041738655753009,0.20748782861552997,2.192868037657191,0.0024666784504394925,77.51853628732782,0.03787231947424339,3.3124597887802963e-13
0.014106077418271986,0.1658555735199476,2.1121546515259984,0.0036373937031218243,187.85506607715908,0.018117708915713127,0.0017934237427947414
0.013700419150750277,0.10330234658073459,1.4177012883376652,0.0014597889740994151,258.19347457325335,0.017181797626601363,0.005321425681143568
0.015370086005175419,0.4275298897550348,9.99999805216805,0.004977036539154476,105.48277327148831,0.04123958385857788,0.014924875115648946
0.012341378807972949,0.10111704769975968,1.041108516482739,0.001254497818211936,98.86791068785823,0.024699129242462498,0.0012134315592862756
0.01096055750354138,0.11410725870723655,0.9409583677164127,0.0017038152726165166,71.41162345597802,0.033350759898971745,0.0035298655163890926
0.013561807925941752,0.06993197319784904,1.8131553749270126,0.0005606409457019815,274.9566974135065,0.01747280156948066,0.01664031968704695
0.019524600941012462,0.07089995206313186,6.21801247257695,0.0005913944626023315,259.1353925402223,0.02150506160093259,0.01541891208082186
0.008771138254482561,0.12337641454170438,1.223185098556725,0.001698872613743165,171.55656354679363,0.01920115345871883,0.010295331591791718
0.008032625919113249,0.11254852901843816,3.85312496740553,0.001709202450255568,198.3758467825205,0.01771983980523131,0.0041074685479864015
0.01095945012560457,0.04486839940588096,1.6760613982436585,0.0005235716652349388,60.00000008530016,0.044165507401969006,0.005051830489907125
0.009565063508258056,0.0737303070830877,5.774196316804785,0.00044860944150676364,399.69998925067034,0.012988561927916949,5.472453201686269e-17
0.008949817661774075,0.06644165812394048,5.751352547644092,0.0009051809946131476,76.1967431970973,0.03254006180370466,0.003021776101837303
0.008243087673395917,0.12265647238827528,1.841487201692587,0.008938171965909797,719.9999999996706,0.02236729669047986,0.0540207979557594
0.008663195757493265,0.09908002917923901,0.7815352494921964,0.0010060518660268238,60.00000000001237,0.02402195039508754,0.0071768532828755055
0.008098585791194825,0.14988085145198562,9.99999999999875,0.001441075008061967,203.5156300853513,0.01729879669700889,2.2242275711251805e-13
0.010511356217595247,0.10716498740359753,3.1571725972200095,0.001096824985325525,60.00000001846753,0.03716546995811702,0.005248467857568959
0.009804737134624935,0.08112740712609666,6.427607495317192,0.0008496333202591161,184.710550190079,0.01849993278534786,0.012724688960576455
0.009910268350776378,0.07511970838860711,2.050139301736123,0.0007824381638020344,84.35725514711218,0.03741827660735566,0.0006351597136714832
0.009349595999352417,0.06519184808556669,2.2198902344811646,0.0006016333516947956,60.000000000096094,0.03062791017625116,6.129303533634702e-15
0.009593446457883861,0.0988783532074304,4.5918042777585075,0.0005066973317408396,60.000000000052815,0.042503391415042474,0.01055672030523839
0.01378612129976086,0.1031244417049304,2.561620372436029,0.0005796073255823013,92.58423004583115,0.036543666185700374,3.031462194989887e-12
0.010890173885929125,0.02998528261912928,2.0420644321774546,0.0003886063411047374,60.025743309240745,0.04394003731537164,0.002364388013769345
0.013297577255576084,0.08083208303880679,1.7016739692285616,0.0005572698710460956,60.00000000002894,0.045018193665387646,8.762834441083653e-15
0.01304522988367335,0.23959109026815936,1.1259030701173467,0.04835855816361994,719.9999994087774,0.013677273934416064,0.048922867404661965
0.012859395830213938,0.1118650123422634,4.120010046771958,0.00044273642553240125,200.50933987541595,0.020095380693950563,6.287320777534978e-17
0.009780440401981002,0.059209962215516686,1.6012225951810397,0.0007769485637303671,60.00000000009817,0.03763032188367903,0.0014010109219697341
0.008793844351252774,0.40040071599673654,9.999998162034666,0.0030731465323235374,632.5983792209225,0.04988684477452821,0.08841931922206916
0.02339732209356461,0.15442224829179002,1.9249497418443113,0.0014918493767111071,405.5569070238285,0.01841618590511074,0.0127910467665124
0.00878316477633608,0.13370189135194582,5.88054208807207,0.0013330362361383447,78.89916721891623,0.04070612460664516,0.003822487707301196
0.009963874596577707,0.13220403665184935,6.762592936641226,0.001383197551054626,185.58616644982013,0.019640355364676183,0.006804432265038887
0.009876475018068561,0.21091962987162532,2.3647343829187375,0.0021100713506052053,83.2314730662881,0.04033968223126228,0.006431361295777965
0.00985415846217665,0.04849564467000935,1.3336471494074469,0.0004761110480549398,270.3591077041842,0.015603757964917227,0.00590642188607344
0.012014412517697364,0.03775685531290489,3.032927033151355,0.00041113528881097576,64.28245731103513,0.037020629073613316,0.007190197166078009
0.018074347807941937,0.15043620749533987,2.632676394195839,0.0015107748163353265,286.0132188131024,0.017907548710791685,0.004441690278465881
0.011496085452865798,0.15368069034817156,2.0179088033296537,0.009126435706055168,719.9999999999624,0.015481956122225754,0.04116366999153947
0.009934479113419704,0.06645883178694462,1.630144593186387,0.003599880702931154,376.85280119235995,0.02270007045826895,0.01774189931660998
0.025477741246092304,0.39092979987666754,9.999999999166128,0.005674352398190983,356.5556239812516,0.02608128649459191,0.040716408042719955
0.008298326564204844,0.06807470777683995,1.5202321984171805,0.0002561602442182308,193.033087912474,0.020005832392474204,0.0006574888859995438
0.00800566730064607,0.1672639677420617,0.4689392803345889,0.0013629656120599705,163.5149802976939,0.016439202198794006,0.0021997269310373227
0.017110077825635762,0.1276199727387914,1.3259822578248468,0.0009631110272675085,71.96465485218629,0.04555109499326819,0.005577109913650116
0.014234914849713863,0.17450395364309357,1.0865075518066012,0.000901260862480609,311.00053345824693,0.018625038515752448,0.010717428195190882
0.011148244429535275,0.04252892381399478,2.982109705132376,0.0007611956626428155,719.9999976922646,0.015379295469429635,0.009058507896240348
0.00852599756780493,0.07417834058731562,5.759486355228962,0.0005990277124724542,64.73848975178626,0.0408813163147251,0.0035182185065914403
0.009530501033026427,0.09603741213808638,1.0687486117265277,0.0009536075696313669,86.92352566648523,0.03147513933318526,0.001278198174228211
0.009543328029348992,0.16737035054531024,1.0517385630639997,0.0013917934271271486,223.15754021450755,0.01678681492877766,0.0030032215374900337
0.008297240637375067,0.1823925082895133,1.7391438994376751,0.028577456207304907,719.9999720384129,0.02450624814571619,0.10022236361767006
0.015220789445220194,0.2097981596058634,1.7303390662931586,0.002862363703351201,161.28967844772166,0.030254412139537463,0.008329448939311793
0.01355796634109561,0.22792147753637917,2.1946422273563977,0.0040300962417291536,140.7994676703544,0.031247108974596795,0.006710030253827945
0.008456833013476167,0.056066240655396754,6.192948731345318,0.002798250436066454,719.9999999999917,0.01892301373698791,0.03397408262642468
0.006974070910914838,0.07827282769438206,0.7385619739392074,0.0010227531334545176,123.52565557693755,0.01943828488204851,0.0028970821335734137
0.00906335976219019,0.06508194367449882,0.5140325371563529,0.0007015282163019664,174.74966229934165,0.01664284874838597,0.0030989690609399055
0.015319203884324395,0.055753103904514184,2.9539773954784416,0.0004632502165248369,60.00000000000187,0.052761296454315175,0.002032903040990451
0.008604833667336985,0.05796137248959647,8.973348212188839,0.0008012411891060079,94.00846831519979,0.03038763690347777,0.004432852550730544
